date,number_kids,guardian_ed,birth_order,gender,word_original,word_standard,cdi_cat,word_validation,subject,addressee,age,age_current,lang,home_lang
9/24/14,1,College,1,Male,Mama,Mama,People,Mama,Person,Mother,12,2,English,English
9/24/14,4,Some college,1,Female,Mama,Mama,People,Mama,Person,mom,10,16,English,English
9/24/14,4,Some college,2,Male,Mama,Mama,People,Mama,Person,mom,6,14,English,English
9/24/14,4,Some college,3,Female,Mama,Mama,People,Mama,Person,mom,6,13,English,English
9/24/14,1,Graduate degree,1,Male,Ma,Mama,People,Mama,Toy,a,6,1,English,English
9/28/14,1,College,1,Female,Mama,Mama,People,Check,Person,no one,11,2,English,English
9/28/14,1,College,1,Male,Mama,Mama,People,Check,Person,mother,6,0,Spanish,Spanish
9/28/14,4,High school,1,Male,Mama,Mama,People,Mama,Person,Mommy,14,18,English,English
9/28/14,4,High school,2,Female,Mama,Mama,People,Mama,Person,Mommy,13,18,English,English
9/28/14,4,High school,4,Female,Mama,Mama,People,Mama,Person,Mommy,11,12,English,English
9/29/14,2,College,2,Male,Mama,Mama,People,Mama,Person,mOTHER,7,1,English,English
9/29/14,5,Some college,3,Female,Mama,Mama,People,Mama,Person,Mommy,7,10,English,English
9/29/14,3,Some high school,3,Female,Mommy,Mama,People,Mama,Person,mother,6,2,English,English
9/29/14,3,High school,2,Male,Mama,Mama,People,Mama,Games or Routines,mama,2,4,English,English
9/29/14,2,Some college,2,Female,Mama,Mama,People,Mama,Person,myself,5,6,English,English
9/30/14,2,Some college,2,Female,Mama,Mama,People,Dada,Sound Effects,kid,4,7,English,Mandarin
9/30/14,2,High school,1,Male,Mama,Mama,People,Mama,Person,mom,9,11,English,English
9/30/14,4,College,1,Female,Mama,Mama,People,Mama,Person,mom,7,0,English,English
9/30/14,2,College,1,Female,Mama,Mama,People,Mama,Person,me,7,3,English,English
10/1/14,2,High school,1,Male,Mommy,Mama,People,Mama,Person,To Me the Mother,8,14,English,Punjabi
10/1/14,2,College,2,Female,Ma,Mama,People,Mama,Person,me,10,1,English,English
10/2/14,3,High school,1,Female,Ma,Mama,People,Mama,Person,mama,6,4,chinese,chinese/japanese
10/2/14,3,High school,2,Female,Mama,Mama,People,Mama,Person,anyone,5,2,chinese,chinese/japanese
10/2/14,3,High school,3,Male,Mama,Mama,People,Mama,Toy,anyone,6,0,chinese,chinese/japanese
10/3/14,2,College,1,Female,Ma,Mama,People,Mama,Person,mother,15,18,Vietnamese,English
10/3/14,2,College,2,Male,Mama,Mama,People,Mama,Person,mother,17,15,English,English
10/3/14,3,Some college,2,Male,Mama,Mama,People,Mama,Person,mother,8,5,urdu,English
10/3/14,2,Some college,2,Female,Mumma,Mama,People,Mama,Person,mother,6,1,English,English
10/4/14,1,Some college,1,Female,Mama,Mama,People,Dada,Food and Drink,mama,7,1,English,English
10/5/14,1,College,1,Male,Mama,Mama,People,Mama,Person,Mother,14,2,English,English
10/5/14,1,Some college,1,Male,Mama,Mama,People,Mama,Person,mother,9,2,Portuguese,Portuguese
10/5/14,2,College,2,Male,Mama,Mama,People,Mama,Person,me,9,18,English,English
10/6/14,3,High school,2,Female,Mama,Mama,People,Mama,Person,MOTHER,4,4,English,English
10/6/14,3,High school,2,Female,Mama,Mama,People,Mama,Person,MOTHER,NA,6,English,English
10/6/14,3,High school,2,Female,Mama,Mama,People,Mama,Person,SHE CALL EVERYTHING,4,0,English,English
10/6/14,2,College,2,Male,Mama,Mama,People,Mama,Person,mother,13,4,English,English
10/6/14,3,Some college,3,Female,Mama,Mama,People,Mama,Person,Me,13,12,English,Spanish
10/6/14,4,Some college,4,Female,Mama,Mama,People,Mama,Person,Me,8,2,English,English
10/6/14,4,Some college,3,Female,Mama,Mama,People,Dada,Games or Routines,A toy,11,6,English,English
10/6/14,4,Some college,2,Male,Mama,Mama,People,Mama,Toy,Me,16,4,English,English
10/6/14,4,Some college,1,Female,Mama,Mama,People,Mama,Person,My mother,6,9,English,English
10/6/14,1,Graduate degree,1,Female,Mama,Mama,People,Mama,Person,Mother,6,1,English,English
10/6/14,2,College,2,Male,Mama,Mama,People,Mama,Person,the mother,20,2,English,English
10/7/14,3,High school,3,Female,Mama,Mama,People,Check,Person,myself,7,2,English,English
10/7/14,2,Some high school,2,Female,Mom,Mama,People,Mama,Person,mother,4,7,English,Spanish
10/7/14,2,Some high school,1,Female,Momma,Mama,People,Mama,Person,me,3,5,English,English
10/8/14,2,Some college,1,Female,Mama,Mama,People,Mama,Person,mother,11,18,English,English
10/8/14,3,Some college,1,Female,Mama,Mama,People,Check,Person,me,7,16,English,English
10/8/14,3,Some college,3,Male,Mama,Mama,People,Mama,Person,my wife,8,11,English,English
10/8/14,2,High school,1,Male,Mama,Mama,People,Mama,Person,mother,16,14,English,English
10/9/14,3,High school,3,Female,Mama,Mama,People,Mama,Person,Mom,11,17,English,English
10/9/14,3,High school,3,Female,Mama,Mama,People,Mama,Person,Mother,18,3,English,English
10/10/14,3,College,3,Female,Mama,Mama,People,Mama,Person,mother,5,15,English,English
10/10/14,3,College,2,Female,Mama,Mama,People,Mama,Person,mother,5,17,English,English
10/10/14,3,College,1,Male,Mama,Mama,People,Mama,Person,mother,5,18,English,English
10/10/14,4,High school,4,Female,Mommy,Mama,People,Mama,Person,mom,9,1,English,English
10/12/14,3,College,1,Male,Mama,Mama,People,Mama,Person,Mom,6,4,English,English
10/12/14,3,College,2,Male,Mama,Mama,People,Mama,Person,Mother,7,2,English,English
10/13/14,3,Some college,1,Male,Mama,Mama,People,Mama,Person,na,9,9,English,English
10/13/14,2,Some high school,1,Male,Mama,Mama,People,Mama,Person,mother,11,4,English,English
10/13/14,2,High school,2,Male,Mama,Mama,People,Mama,Person,mom,8,6,English,English
10/15/14,1,College,1,Female,Mama,Mama,People,Mama,Person,Me (Mother),15,5,English,English
10/16/14,3,High school,2,Male,Mama,Mama,People,Mama,Person,mommy,12,15,English,English
10/16/14,3,High school,3,Male,Mama,Mama,People,Mama,Person,mommy,10,13,English,English
9/30/14,2,Some high school,2,Male,Mami,Mama,People,Mama,Person,Mother,11,11,Spanish,Spanish
10/1/14,4,High school,1,Male,Malook,Mama Look,Phrase,Mama,Food and Drink,mom and dad,8,18,English,English
10/5/14,2,Some college,2,Male,Mamas,Mamas,People,Mama,Person,His brother Mason,11,5,English,English
9/22/14,4,Some college,3,Female,Man Man,Man Man,People,Mama,Person,brother,6,14,English,English
10/4/14,4,Some college,4,Female,Manda,Manda,People,Check,Person,her sister,7,18,English,English
9/23/14,1,Graduate degree,1,Female,Marcie,Marcie,Animals,Check,Animal,Our dog,20,7,English,English
10/1/14,2,Some college,2,Female,Matt,Matt,People,Check,Person,Her brother,12,17,English,English
9/22/14,2,Some graduate school,1,Male,Max,Max,Animals,Mama,Animal,anyone in room,7,6,English,English
10/14/14,1,Graduate degree,1,Female,Max,Max,Animals,Dada,Animal,Mom and Dad,12,2,English,English
10/9/14,2,Some college,1,Male,Max,Max,People,Dada,Person,Dad,6,18,English,English
9/30/14,1,Some graduate school,1,Male,MeMe,Me,N/A,Mama,Food and Drink,mother,8,18,English,English
9/24/14,2,College,2,Female,Me,Me,Pronouns,Mama,Toy,Mother,13,1,English,English
9/24/14,4,Some college,4,Female,Me,Me,Pronouns,Dada,Person,Father,14,10,English,English
10/7/14,1,High school,1,Female,Meme,Meme,N/A,Dada,Food and Drink,n/a,6,6,English,English
9/22/14,1,Some college,1,Male,Meow,Meow,Sound Effects,Check,Animal,Cat/About Cat,9,10,English,English
9/23/14,1,High school,1,Male,MowMow,Meow,Sound Effects,Dada,Animal,our cat,17,3,English,English
9/24/14,1,Graduate degree,1,Male,Meow,Meow,Sound Effects,Dada,Animal,the cat,NA,2,English,English
9/25/14,1,High school,1,Female,Meow,Meow,Sound Effects,Mama,Sound Effects,cats that we had,10,11,English,English
9/29/14,2,Some college,1,Male,Meow,Meow,Sound Effects,Check,Animal,our cat,10,2,English,English
10/5/14,2,Graduate degree,1,Male,Meow,Meow,Sound Effects,Mama,Animal,No one,14,9,English,English
9/29/14,5,Some college,5,Male,Mickey,Mickey,Toys,Mama,Toy,Mickey toy,9,10,English,English
10/4/14,1,Graduate degree,1,Male,Miko,Miko,N/A,Check,Action Word,Adults,11,4,English,English
9/22/14,3,Some college,2,Female,Milk,Milk,Food and Drink,Mama,Food and Drink,Mom,7,9,English,English
9/22/14,2,Some college,1,Male,Ninny,Milk,Food and Drink,Mama,Food and Drink,mom,11,5,English,English
9/22/14,3,Some college,3,Female,Milk,Milk,Food and Drink,Check,Food and Drink,mom,8,3,English,English
9/23/14,1,College,1,Female,Milk,Milk,Food and Drink,Check,Food and Drink,dad,8,5,English,English
9/23/14,2,Graduate degree,1,Male,Milk,Milk,Food and Drink,Mama,Food and Drink,me,11,4,English,English
9/23/14,4,Some college,3,Female,Baba,Milk,Food and Drink,Dada,Food and Drink,n/a,8,3,English,English
9/24/14,5,High school,2,Male,Milk,Milk,Food and Drink,Mama,Food and Drink,no,9,18,English,English
9/23/14,1,Some college,1,Male,Mirk,Milk,Food and Drink,Mama,Food and Drink,Me,9,3,English,English
9/24/14,3,Graduate degree,2,Male,Milk,Milk,Food and Drink,Mama,Food and Drink,parents,9,6,English,English
9/24/14,2,College,2,Female,Milk,Milk,Food and Drink,Mama,Food and Drink,Mother,15,10,English,English
9/24/14,2,Graduate degree,2,Female,Meeemeeee,Milk,Food and Drink,Dada,Food and Drink,she was asking for milk,11,1,English,English
9/24/14,1,College,1,Male,Milk,Milk,Food and Drink,Check,Food and Drink,anyone he see,6,1,Vietnamese,Vietnamese
9/26/14,5,College,1,Male,Milk,Milk,Food and Drink,Mama,Person,me his mom,13,18,English,English
9/27/14,1,College,1,Female,Milk,Milk,Food and Drink,Mama,Food and Drink,mom,8,2,English,English
9/27/14,1,High school,1,Female,Milk,Milk,Food and Drink,Dada,Food and Drink,Her mother/ father,18,11,English,English
9/29/14,2,Some college,2,Female,Milk,Milk,Food and Drink,Mama,Food and Drink,Myself (mom),8,7,English,English
9/30/14,1,Some college,1,Male,Milk,Milk,Food and Drink,Check,Food and Drink,Dad,8,12,English,English
9/30/14,2,Graduate degree,1,Male,Milk,Milk,Food and Drink,Dada,Food and Drink,mom,8,6,English,English
10/1/14,2,College,2,Male,Milk,Milk,Food and Drink,Dada,Person,dad,8,5,English,English
10/2/14,3,High school,1,Female,Milk,Milk,Food and Drink,Check,Food and Drink,mommy,4,13,English,English
10/3/14,2,Some college,2,Male,Muck,Milk,Food and Drink,Mama,Food and Drink,myself/mother,12,2,English,English
10/5/14,2,Graduate degree,2,Male,Milk,Milk,Food and Drink,Mama,Food and Drink,Usually Mom or Dad,11,4,English,English
10/5/14,4,Graduate degree,2,Male,Milk,Milk,Food and Drink,Check,Food and Drink,Mother,10,18,English,English
10/6/14,2,College,1,Male,Dudu,Milk,Food and Drink,Dada,Food and Drink,mom,13,4,Hindi,English
10/7/14,1,College,1,Male,Milk,Milk,Food and Drink,Dada,Food and Drink,THE FATHER,7,4,English,English
10/12/14,4,High school,3,Female,Milk,Milk,Food and Drink,Mama,Action Word,Mom,10,4,English,English
10/13/14,3,College,2,Male,Milk,Milk,Food and Drink,Mama,Food and Drink,Mom,13,11,English,English
10/15/14,2,College,1,Female,Milk,Milk,Food and Drink,Check,Food and Drink,mother and father,11,6,English,English
10/15/14,2,Some college,2,Female,Milk,Milk,Food and Drink,Mama,Food and Drink,her mother,11,2,English,English
9/30/14,1,Graduate degree,1,Female,Mimi,Mimi,N/A,Mama,Food and Drink,grandma,12,2,Chinese,English
9/22/14,3,Some college,2,Female,Mine,Mine,Pronouns,Check,Food and Drink,me,10,9,English,English
9/22/14,1,College,1,Male,Mine,Mine,Pronouns,Check,Other object,self (child),10,3,English,English
9/24/14,1,Some college,1,Male,Mine,Mine,Pronouns,Mama,Toy, Toy truck,14,3,English,English
9/24/14,3,Some college,3,Male,Mine,Mine,Pronouns,Check,Other object,his brother,17,18,English,English
9/30/14,1,Some college,1,Male,Mine,Mine,Pronouns,Check,Toy,Me (his Dad),12,18,English,English
9/30/14,2,Some college,2,Female,Mine,Mine,Pronouns,Dada,Person,anytime she wanted something,12,16,English,English
10/3/14,4,College,4,Male,Mine,Mine,Pronouns,Mama,Toy,Mom,10,9,English,English
10/4/14,4,College,2,Male,Mine,Mine,Pronouns,Dada,Toy,myself,10,8,English,English
10/6/14,2,Some college,2,Male,Mine,Mine,Pronouns,Check,Food and Drink,his mother,9,1,English,English
10/6/14,2,College,1,Female,Mine,Mine,Pronouns,Mama,Toy,to her mother,8,7,English,English
10/3/14,4,College,1,Female,Monhey,Monkey,Animals,Check,Animal,she was pointing the monkey out to me.,12,18,English,English
9/22/14,1,Some college,1,Female,Moo,Moo,Sound Effects,Mama,Animal,A cow,12,2,English,English
9/24/14,1,College,1,Male,Moomoo,Moo,Sound Effects,Check,Animal,Father,12,2,English,English
9/24/14,4,Some college,1,Female,Moo,Moo,Sound Effects,Check,Animal,no one,8,18,English,English
9/27/14,2,College,1,Female,Moo,Moo,Sound Effects,Check,Animal,pointing to cow in a book,NA,4,English,English
9/30/14,2,College,1,Male,Moo,Moo,Sound Effects,Check,Animal,mother,17,2,English,English
10/8/14,3,Some college,2,Female,Moo,Moo,Sound Effects,Check,Animal,to no one really,6,13,English,English
10/9/14,2,High school,1,Male,Moo,Moo,Sound Effects,Check,Person,father,4,17,English,English
9/22/14,2,High school,1,Male,Moocow,Moocow,Sound Effects,Check,Animal,Daddy,3,18,English,English
9/22/14,1,High school,1,Male,Mooon,Moon,Outside Things,Check,Place,no one,12,2,English,English
9/22/14,5,Some college,5,Female,Moon,Moon,Outside Things,Dada,Other object,her father,7,10,English,English
9/29/14,2,College,2,Male,Moon,Moon,Outside Things,Mama,Other object,Me,13,18,English,English
9/29/14,2,Graduate degree,1,Male,Moon,Moon,Outside Things,Dada,Other object,to the moon,9,2,English,English
10/4/14,2,Graduate degree,1,Male,Moon,Moon,Outside Things,Check,Other object,Me (Mom),15,2,English,English
10/12/14,2,Some college,1,Male,Moon,Moon,Outside Things,Check,Other object,Himself,7,13,English,English
10/15/14,2,Some college,1,Male,Moon,Moon,Outside Things,Mama,Other object,mom,9,11,English,English
10/5/14,3,High school,1,Male,Moosie,Moose,Animals,Mama,Animal,moose,6,18,English,English
9/24/14,1,Graduate degree,1,Female,More,More,Descriptive,Dada,Food and Drink,Me and her mom,13,1,English,English
9/27/14,3,Graduate degree,3,Female,More,More,Descriptive,Dada,Games or Routines,father,10,1,English,English
9/28/14,3,College,2,Male,More,More,Descriptive,Mama,Games or Routines,My wife,10,7,English,English
9/28/14,3,Some college,2,Female,More,More,Descriptive,Mama,Person,me,8,10,English,English
10/1/14,2,College,1,Female,More,More,Descriptive,Check,Food and Drink,Grandmother,12,3,English,English
10/1/14,1,Graduate degree,1,Female,More,More,Descriptive,Mama,Food and Drink,Mom/Dad,10,2,English,English
10/1/14,1,High school,1,Male,More,More,Descriptive,Mama,Action Word,Me,8,2,English,English
10/2/14,3,College,1,Female,More,More,Descriptive,Mama,Action Word,she wanted more,24,12,English,English
10/5/14,1,College,1,Female,More,More,Descriptive,Check,Food and Drink,daycare worker,18,10,English,English
10/6/14,1,College,1,Female,More,More,Descriptive,Dada,Action Word,Parents caretakers,11,2,English,English
10/6/14,2,College,2,Male,More,More,Descriptive,Check,Food and Drink,Mother,8,3,English,English
10/7/14,1,College,1,Male,More,More,Descriptive,Dada,Action Word,both parents,9,10,English,English
10/12/14,1,Graduate degree,1,Female,More,More,Descriptive,Dada,Food and Drink,Mother,6,18,English,English
10/12/14,1,Graduate degree,1,Male,More,More,Descriptive,Check,Action Word,Mom,11,1,English,English
10/16/14,1,High school,1,Male,More,More,Descriptive,Mama,Food and Drink,everyone,11,5,English,English
10/13/14,2,College,1,Male,Mouse,Mouse,Animals,Check,Animal,Her hampster,5,3,English,English
10/3/14,1,College,1,Female,Na,Na,Animals,Check,Animal,Nina (our dog),12,15,English,English
10/4/14,2,College,1,Male,Na,Na,N/A,Dada,Action Word,I don't remember,10,9,English,English
9/29/14,3,College,3,Female,Na,Na,People,Check,Person,grandmother,9,8,English,English
10/6/14,3,College,3,Female,Nae Nae,Nae Nae,People,Check,Person,sister,3,13,English,English
10/5/14,1,Graduate degree,1,Male,Nah-Nah,Nah-Nah,N/A,Mama,Food and Drink,Mama,9,1,English,English
9/22/14,5,Some college,2,Male,Nana,Nana,N/A,Mama,Food and Drink,n/a,11,7,Spanish,Spanish
9/25/14,2,Graduate degree,1,Male,Nana,Nana,People,Mama,Person,mom,9,4,English,English
9/29/14,3,Graduate degree,1,Male,Nana,Nana,People,Dada,Person,His father,4,18,English,English
10/5/14,1,Graduate degree,1,Male,Nana,Nana,People,Mama,Person,Me (his mother),6,1,English,English
10/15/14,3,Some graduate school,3,Male,Nana,Nana,People,Dada,Person,His grandmother,7,17,English,English
10/9/14,1,Some college,1,Male,Nana,Nana,People,Dada,Person,Dada,12,2,English,English
9/30/14,1,Some college,1,Male,Nanny,Nanny,People,Check,Food and Drink,mother,6,8,English,English
9/24/14,3,College,3,Male,Net,Net,People,Check,Person,Jeanette,13,18,English,English
9/24/14,5,High school,5,Female,Nicholas,Nicholas,People,Mama,Other object,her favorite book,6,10,English,English
10/7/14,1,Some college,1,Male,NighNigh,Nigh Nigh,N/A,Dada,Other object,Mom,5,5,English,English
9/23/14,4,Some college,1,Male,Nitnit,Night,Games and Routines,Mama,Games or Routines,na,8,5,English,English
9/30/14,2,College,1,Male,Nite,Night,Games and Routines,Dada,Place,no one in general ,12,18,English,English
10/1/14,1,College,1,Male,Night Night,Night,Games and Routines,Dada,Action Word,Daddy,16,2,English,English
10/3/14,3,College,3,Male,NiNi,Night,Games and Routines,Mama,Games or Routines,His dad,11,1,English,English
10/9/14,1,High school,1,Female,Nighty,Night,Games and Routines,Mama,Games or Routines,Parents,13,1,English,English
10/15/14,3,College,3,Female,NightNight,Night,Games and Routines,Dada,Action Word,Dad,10,1,English,English
9/24/14,5,High school,3,Male,Ninny,Ninny,N/A,Mama,Food and Drink,mom,8,18,English,English
9/23/14,2,Graduate degree,2,Female,Nissa,Nissa,People,Mama,Person,her sister,11,4,English,English
9/22/14,1,Some high school,1,Male,No,No,Games and Routines,Mama,Food and Drink,mother,3,18,English,English
9/22/14,2,High school,1,Male,No,No,Games and Routines,Mama,Action Word,everyone,10,9,English,English
9/22/14,2,College,1,Male,No,No,Games and Routines,Mama,Action Word,Mom,11,9,English,English
9/22/14,2,College,1,Male,No,No,Games and Routines,Check,Person,Dad,13,5,English,English
9/22/14,3,High school,3,Female,No,No,Games and Routines,Mama,Action Word,Her Father,10,3,English,English
9/22/14,2,College,2,Female,No,No,Games and Routines,Mama,Action Word,Mother,6,1,English,English
9/22/14,5,Some college,3,Male,No,No,Games and Routines,Dada,Food and Drink,me (mother),7,18,English,English
9/22/14,2,Some college,2,Male,No,No,Games and Routines,Dada,Action Word,Mother,NA,1,English,English
9/23/14,2,Some college,2,Male,No,No,Games and Routines,Mama,Other object,No one,8,11,English,English
9/23/14,2,High school,2,Male,No,No,Games and Routines,Mama,Person,mother,11,18,English,English
9/23/14,2,High school,2,Male,No,No,Games and Routines,Dada,Person,father,6,10,English,English
9/24/14,1,Some college,1,Female,No,No,Games and Routines,Mama,Food and Drink,father,8,2,English,English
9/23/14,1,College,1,Female,No,No,Games and Routines,Mama,Person,Everoyone,14,5,English,English
9/23/14,1,Some college,1,Male,Na,No,Games and Routines,Check,Action Word,n/a,9,5,English,English
9/23/14,1,College,1,Male,No,No,Games and Routines,Dada,Action Word,whoever is asking questions,7,2,English,English
9/24/14,1,Graduate degree,1,Male,No,No,Games and Routines,Mama,Person,mom/dad,8,0,English,English
9/24/14,1,College,1,Female,No,No,Games and Routines,Check,Action Word,Father,9,11,English,English
9/24/14,3,High school,3,Male,No,No,Games and Routines,Dada,Action Word,Father,14,7,English,English
9/24/14,1,College,1,Male,NoNo,No,Games and Routines,Dada,Action Word,father,11,17,English,English
9/24/14,1,College,1,Female,No,No,Games and Routines,Mama,Games or Routines,mommy,7,8,English,English
9/24/14,3,High school,2,Male,No,No,Games and Routines,Mama,Person,mother,9,5,English,English
9/24/14,2,Graduate degree,2,Male,No,No,Games and Routines,Check,Food and Drink,Mother,6,1,English,English
9/24/14,1,Some college,1,Female,No,No,Games and Routines,Mama,Food and Drink,me,11,5,English,English
9/24/14,3,Some college,2,Male,No,No,Games and Routines,Mama,Person,me,10,10,English,English
9/24/14,3,Some college,3,Female,No,No,Games and Routines,Mama,Animal,the dog,11,9,English,English
9/24/14,1,College,1,Male,No,No,Games and Routines,Check,Games or Routines,Cousin,6,1,English,English
9/24/14,2,College,1,Male,NoNo,No,Games and Routines,Mama,Food and Drink,Me,9,9,English,English
9/24/14,2,College,1,Female,No,No,Games and Routines,Dada,Other object,me,10,13,English,English
9/24/14,2,College,2,Female,No,No,Games and Routines,Dada,Action Word,Mm,14,6,English,English
9/24/14,4,Some college,1,Female,No,No,Games and Routines,Dada,Person,Father,10,17,English,English
9/24/14,3,Some college,2,Female,No,No,Games and Routines,Mama,Games or Routines,Mom,6,9,English,English
9/24/14,2,Some college,2,Male,No,No,Games and Routines,Check,Games or Routines,Mom,8,0,English,English
9/24/14,3,College,1,Female,No,No,Games and Routines,Dada,Sound Effects,To me (her Mom).,6,10,English,English
9/25/14,4,Some graduate school,4,Female,No,No,Games and Routines,Mama,Action Word,Me her mother,24,7,English,English
9/25/14,3,Some college,1,Female,NoNo,No,Games and Routines,Check,Action Word,EVERYONE,6,18,English,English
9/26/14,1,College,1,Male,No,No,Games and Routines,Mama,Action Word,mom,8,2,English,English
9/26/14,5,College,2,Female,NoNo,No,Games and Routines,Mama,Person,anyone or anything,14,18,English,English
9/26/14,5,College,5,Female,NoNo,No,Games and Routines,Mama,Games or Routines,everyone,13,13,English,English
9/27/14,2,Some graduate school,1,Female,Nono,No,Games and Routines,Mama,Sound Effects,Mom ,10,6,English,English
9/27/14,1,Some college,1,Female,No,No,Games and Routines,Dada,Person,Mom,16,12,English,English
9/28/14,1,College,1,Female,No,No,Games and Routines,Check,Person,Me,8,2,English,English
9/28/14,2,High school,2,Female,No,No,Games and Routines,Check,Action Word,Mom,11,18,English,English
9/28/14,3,Some college,3,Male,No,No,Games and Routines,Check,Person,me,8,17,English,English
9/28/14,3,Some college,3,Male,No,No,Games and Routines,Mama,Person,me,10,4,English,English
9/29/14,3,College,3,Female,No,No,Games and Routines,Dada,Person,Everyone,6,13,English,English
9/29/14,4,High school,3,Female,No,No,Games and Routines,Dada,Person,Mom,11,9,English,English
9/29/14,5,Some college,3,Female,No,No,Games and Routines,Dada,Person,mother,8,15,English,English
9/29/14,2,Some college,2,Male,No,No,Games and Routines,Check,Other object,wasn't addressed to anyone,0,0,English,English
9/30/14,1,Some high school,1,Female,No,No,Games and Routines,Dada,Action Word,Mother,18,18,English,English
9/30/14,2,High school,2,Female,No,No,Games and Routines,Mama,Action Word,me,6,9,English,English
9/30/14,2,Graduate degree,2,Female,No,No,Games and Routines,Check,Games or Routines,mom,10,2,English,English
9/30/14,2,College,2,Female,No,No,Games and Routines,Mama,Other object,mother,6,18,English,English
10/1/14,3,Some college,1,Female,No,No,Games and Routines,Dada,Action Word,Mom,8,7,English,English
10/1/14,3,Some college,3,Female,No,No,Games and Routines,Dada,Person,her dad,9,5,English,English
10/1/14,2,High school,2,Male,No,No,Games and Routines,Mama,Action Word,Dad,14,15,English,English
10/2/14,2,Some college,1,Female,No,No,Games and Routines,Check,Action Word,mother,7,18,English,English
10/2/14,5,Some high school,5,Female,NoNo,No,Games and Routines,Check,Person,myself,6,18,English,English
10/2/14,5,Some high school,1,Female,NoNo,No,Games and Routines,Check,Person,her dad,4,18,English,English
10/2/14,5,Some high school,2,Male,NoNo,No,Games and Routines,Check,Person,myself,10,18,English,English
10/2/14,5,Some high school,3,Male,NoNo,No,Games and Routines,Check,Person,myself,8,18,English,English
10/2/14,5,Some high school,4,Female,NoNo,No,Games and Routines,Check,Action Word,myself,5,18,English,English
10/3/14,3,College,3,Female,No,No,Games and Routines,Check,Other object,mother,9,1,English,English
10/3/14,4,High school,4,Female,No,No,Games and Routines,Dada,Games or Routines,brother,11,2,English,English
10/3/14,4,College,3,Male,No,No,Games and Routines,Mama,Action Word,mom,11,11,English,English
10/3/14,2,College,1,Male,No,No,Games and Routines,Check,Action Word,me,1,13,English,English
10/4/14,2,College,2,Male,No,No,Games and Routines,Dada,Games or Routines,me (father),9,3,English,English
10/4/14,4,Some college,4,Female,No,No,Games and Routines,Mama,Action Word,Siblings,7,18,English,English
10/4/14,1,Some college,1,Male,No,No,Games and Routines,Dada,Person,Mother,11,3,English,English
10/4/14,4,College,1,Male,No,No,Games and Routines,Dada,Action Word,myself,7,10,English,English
10/5/14,3,Some college,3,Male,No,No,Games and Routines,Dada,Action Word,Mom,8,3,English,English
10/5/14,4,Some college,3,Male,No,No,Games and Routines,Dada,Person,Don't remember,8,16,English,English
10/5/14,4,Some college,4,Male,No,No,Games and Routines,Dada,Toy,Don't remember,8,15,English,English
10/6/14,2,College,1,Male,No,No,Games and Routines,Dada,Person,me,12,18,English,English
10/5/14,4,Graduate degree,1,Female,No,No,Games and Routines,Check,Games or Routines,Mother,8,18,English,English
10/6/14,5,High school,2,Female,No,No,Games and Routines,Check,Person,To me (mother),5,8,English,English
10/6/14,5,High school,4,Female,No,No,Games and Routines,Mama,Sound Effects,Me (mother),4,4,English,English
10/6/14,3,Some college,1,Male,No,No,Games and Routines,Dada,Action Word,father,6,16,English,English
10/6/14,1,Some college,1,Male,No,No,Games and Routines,Dada,Sound Effects,His Father,11,4,English,English
10/7/14,2,Graduate degree,1,Female,No,No,Games and Routines,Check,Action Word,mom,5,7,English,English
10/7/14,1,Some college,1,Male,No,No,Games and Routines,Mama,Action Word,Mom,12,1,English,English
10/7/14,2,College,1,Male,No,No,Games and Routines,Check,Action Word,EVERYONE,6,8,English,English
10/7/14,2,College,1,Male,No,No,Games and Routines,Dada,Action Word,mom,10,3,English,English
10/8/14,3,Some college,2,Male,No,No,Games and Routines,Mama,Action Word,dad,8,2,English,English
10/8/14,1,Graduate degree,1,Male,No,No,Games and Routines,Dada,Games or Routines,me the mother,14,2,English,English
10/8/14,2,College,2,Male,No,No,Games and Routines,Mama,Action Word,brother,10,3,English,English
10/9/14,2,Some college,1,Male,No,No,Games and Routines,Mama,Action Word,Dad and Mom,11,8,English,English
10/9/14,2,Graduate degree,2,Female,No,No,Games and Routines,Dada,Person,Dad,9,2,English,English
10/9/14,2,Some college,1,Female,No,No,Games and Routines,Check,Action Word,It was me.,5,13,English,English
10/10/14,3,College,2,Female,No,No,Games and Routines,Check,Games or Routines,parent,10,2,English,English
10/10/14,4,High school,2,Male,No,No,Games and Routines,Check,Action Word,no one,8,5,English,English
10/11/14,2,Some college,2,Female,No,No,Games and Routines,Dada,Action Word,Everyone,12,9,English,English
10/11/14,1,Some graduate school,1,Male,No,No,Games and Routines,Dada,Games or Routines,me,24,11,English,English
10/11/14,1,High school,1,Male,No,No,Games and Routines,Check,Action Word,mother,11,18,English,English
10/11/14,3,College,3,Male,No,No,Games and Routines,Dada,Person,dad,10,2,English,English
10/12/14,1,Some college,1,Male,No,No,Games and Routines,Mama,Person,myself,10,0,English,English
10/12/14,2,Graduate degree,1,Female,No,No,Games and Routines,Dada,Games or Routines,me,5,18,English,English
10/12/14,7,College,6,Female,No,No,Games and Routines,Check,Other object,everyone,10,8,English,English
10/12/14,2,High school,1,Female,No,No,Games and Routines,Mama,Person,mother,10,9,English,English
10/12/14,2,High school,2,Female,No,No,Games and Routines,Mama,Person,mother,11,8,English,English
10/12/14,1,College,1,Male,No,No,Games and Routines,Mama,Games or Routines,Mother,13,7,English,English
